"","date","government_name","government_ID","district_name","district_ID","petrol","diesel","bottled_water","treated_water","soap","laundry_powder","sanitary_napkins","cost_cubic_meter","exchange_rates","num_obs"
"253","2019-12-01","Taizz","YE15","Al Ma'afer","YE1521",360,375,150,100,150,105,500,900,597,7
"254","2019-12-01","Taizz","YE15","Al Mawasit","YE1522",375,400,150,100,150,110,500,1000,NA,7
"255","2019-12-01","Hajjah","YE17","Qafl Shamer","YE1713",375,440,150,125,158,71,500,3000,570,3
"256","2019-12-01","Hajjah","YE17","Al Mahabishah","YE1715",375,440,100,145,150,100,500,2667,585,3
"257","2019-12-01","Hajjah","YE17","Kuhlan Affar","YE1718",365,430,100,150,150,120,600,2000,595,5
"258","2019-12-01","Hajjah","YE17","Bani Qa'is","YE1724",365,430,150,150,150,120,500,2000,582,8
"259","2019-12-01","Hajjah","YE17","Ash Shaghadirah","YE1725",365,430,150,NA,150,125,500,2000,582,6
"260","2019-12-01","Al Hudaydah","YE18","Alluheyah","YE1802",450,500,100,140,171,110,500,12000,570,3
"261","2019-12-01","Al Hudaydah","YE18","Al Qanawis","YE1806",365,430,150,80,130,100,600,5000,575,3
"262","2019-12-01","Al Hudaydah","YE18","Al Hawak","YE1821",365,NA,150,NA,130,130,500,NA,570,4
"263","2019-12-01","Al Hudaydah","YE18","Zabid","YE1824",375,440,170,NA,140,140,420,NA,587,11
"264","2019-12-01","Sa'ada","YE22","Saqayn","YE2209",365,420,100,150,NA,NA,NA,780,578,4
"265","2019-12-01","Sana'a","YE23","Sanhan","YE2305",365,415,100,150,NA,NA,NA,720,580,3
"266","2019-12-01","Sana'a","YE23","Bani Matar","YE2307",370,420,100,150,NA,NA,NA,714,576,3
"267","2019-12-01","Sana'a","YE23","Al Haymah Ad Dakhiliyah","YE2308",365,430,100,130,150,182,700,1000,575,3
"268","2019-12-01","Aden","YE24","Ash Shaikh Outhman","YE2402",340,355,150,80,150,75,500,1000,603,10
"269","2019-12-01","Aden","YE24","Khur Maksar","YE2408",340,NA,150,75,150,75,500,5000,603,10
"270","2019-12-01","Lahj","YE25","Al Milah","YE2508",340,380,150,NA,150,91,500,1500,598,3
"271","2019-12-01","Lahj","YE25","Tuban","YE2515",340,380,150,100,150,100,500,3250,599.5,10
"272","2019-12-01","Marib","YE26","Marib City","YE2612",NA,NA,100,250,150,150,NA,NA,NA,4
"273","2019-12-01","Amran","YE29","Jabal Iyal Yazid","YE2912",365,430,110,150,150,100,500,900,578,5
"274","2019-12-01","Amran","YE29","Amran","YE2915",365,430,110,NA,150,100,475,1000,580,5
"275","2019-11-01","Ibb","YE11","Al Makhadir","YE1107",365,430,150,NA,120,85.5,500,1285,569,10
"276","2019-11-01","Sana'a City","YE13","As Sabain","YE1305",365,430,120,110,150,109,475,1000,575,5
"277","2019-11-01","Sana'a City","YE13","Ath'thaorah","YE1309",365,430,120,300,170,120,500,1800,579,3
"278","2019-11-01","Al Bayda","YE14","Rada'","YE1413",370,412.5,NA,NA,NA,NA,NA,600,NA,4
"279","2019-11-01","Taizz","YE15","Jabal Habashy","YE1508",350,375,140,100,102,78.5,431,6000,565,14
"280","2019-11-01","Taizz","YE15","Dimnat Khadir","YE1512",365,430,200,100,230,150,611,2500,572,9
"281","2019-11-01","Taizz","YE15","Ash Shamayatayn","YE1514",350,375,150,100,150,86.5,500,3500,574,4
"282","2019-11-01","Taizz","YE15","At Ta'iziyah","YE1520",365,430,180,100,200,150,605.5,2500,572,6
"283","2019-11-01","Taizz","YE15","Al Ma'afer","YE1521",365,377.5,150,125,150,100,500,1500,570,7
"284","2019-11-01","Taizz","YE15","Al Mawasit","YE1522",360,375,150,125,150,120,500,1500,570,7
"285","2019-11-01","Hajjah","YE17","Abs","YE1704",375,500,150,100,180,150,500,3500,570,3
"286","2019-11-01","Hajjah","YE17","Aslem","YE1712",525,600,150,200,170,150,600,6000,570,5
"287","2019-11-01","Hajjah","YE17","Qafl Shamer","YE1713",550,500,100,100,150,80,600,3500,540,3
"288","2019-11-01","Hajjah","YE17","Al Mahabishah","YE1715",375,440,130,150,158,71,500,3000,576,3
"289","2019-11-01","Hajjah","YE17","Kuhlan Affar","YE1718",365,370,100,150,150,100,600,2500,577,5
"290","2019-11-01","Hajjah","YE17","Ku'aydinah","YE1722",500,600,150,150,180,150,500,6500,570,6
"291","2019-11-01","Hajjah","YE17","Bani Qa'is","YE1724",375,430,150,NA,150,130,500,2000,565,5
"292","2019-11-01","Hajjah","YE17","Najrah","YE1726",375,430,150,100,150,120,500,1500,565,5
"293","2019-11-01","Al Hudaydah","YE18","Alluheyah","YE1802",480,500,150,140,150,120,500,4000,570,3
"294","2019-11-01","Al Hudaydah","YE18","Al Qanawis","YE1806",500,700,150,80,150,100,600,2000,570,3
"295","2019-11-01","Al Hudaydah","YE18","Zabid","YE1824",375,440,160,NA,140,140,400,NA,580,11
"296","2019-11-01","Shabwah","YE21","Ataq","YE2113",350,400,100,50,100,120,500,1500,578,5
"297","2019-11-01","Shabwah","YE21","Habban","YE2114",340,340,100,NA,160,130,667,2800,573,3
"298","2019-11-01","Sa'ada","YE22","Saqayn","YE2209",365,400,100,180,NA,NA,NA,NA,567.5,5
"299","2019-11-01","Sana'a","YE23","Sanhan","YE2305",365,420,100,180,NA,250,NA,650,564.5,3
"300","2019-11-01","Sana'a","YE23","Bani Matar","YE2307",365,400,100,195,NA,200,NA,800,NA,5
"301","2019-11-01","Aden","YE24","Ash Shaikh Outhman","YE2402",350,NA,150,85,150,75,500,1000,573,10
"302","2019-11-01","Aden","YE24","Khur Maksar","YE2408",350,NA,150,75,150,75,500,5000,572,5
"303","2019-11-01","Lahj","YE25","Al Milah","YE2508",350,380,150,NA,150,91,600,1500,570,3
"304","2019-11-01","Lahj","YE25","Tuban","YE2515",350,390,125,100,150,100,500,1500,570,10
"305","2019-11-01","Amran","YE29","Jabal Iyal Yazid","YE2912",365,430,120,NA,180,109,500,900,570,3
"306","2019-11-01","Amran","YE29","Amran","YE2915",365,430,120,200,150,100,500,950,572,7
"307","2019-10-01","Ibb","YE11","Al Makhadir","YE1107",NA,NA,150,100,150,100,313,1062.5,575,8
"308","2019-10-01","Sana'a City","YE13","At Tahrir","YE1307",365,NA,110,120,150,109,490,1200,583,10
"309","2019-10-01","Sana'a City","YE13","Ath'thaorah","YE1309",365,430,110,300,160,120,470,2000,567,3
"310","2019-10-01","Al Bayda","YE14","Rada'","YE1413",365,400,120,120,120,150,550,1400,590,3
"311","2019-10-01","Taizz","YE15","Al  Mukha","YE1505",385,400,150,100,150,400,500,1600,585,5
"312","2019-10-01","Taizz","YE15","Jabal Habashy","YE1508",400,415,140,100,113,80,375,5500,590,16
"313","2019-10-01","Taizz","YE15","Dimnat Khadir","YE1512",365,430,200,100,200,150,600,2000,570,5
"314","2019-10-01","Taizz","YE15","Ash Shamayatayn","YE1514",400,420,100,100,107,120,500,3500,590,3
"315","2019-10-01","Taizz","YE15","At Ta'iziyah","YE1520",365,430,180,100,200,130,556,2333,570,4
"316","2019-10-01","Taizz","YE15","Al Ma'afer","YE1521",400,425,100,NA,150,77,NA,2750,570,8
"317","2019-10-01","Taizz","YE15","Al Mawasit","YE1522",400,425,150,100,107,109,500,2500,570,7
"318","2019-10-01","Hajjah","YE17","Abs","YE1704",365,400,150,135,160,160,600,NA,583,3
"319","2019-10-01","Hajjah","YE17","Aslem","YE1712",400,500,170,200,180,180,550,1200,585,3
"320","2019-10-01","Hajjah","YE17","Qafl Shamer","YE1713",700,500,100,75,160,90,600,4000,570,3
"321","2019-10-01","Hajjah","YE17","Al Mahabishah","YE1715",500,625,130,150,160,500,500,5000,571,3
"322","2019-10-01","Hajjah","YE17","Kuhlan Affar","YE1718",NA,NA,130,220,150,130,550,12000,598,3
"323","2019-10-01","Hajjah","YE17","Ku'aydinah","YE1722",365,430,150,100,150,250,500,2250,575,6
"324","2019-10-01","Hajjah","YE17","Bani Qa'is","YE1724",NA,NA,150,NA,150,150,500,NA,584,3
"325","2019-10-01","Hajjah","YE17","Najrah","YE1726",700,750,150,250,130,130,550,1500,591.5,8
"326","2019-10-01","Hajjah","YE17","Hajjah City","YE1728",700,750,100,200,110,120,550,1400,590,3
"327","2019-10-01","Al Hudaydah","YE18","Alluheyah","YE1802",750,800,150,140,150,110,400,9000,570,3
"328","2019-10-01","Al Hudaydah","YE18","Al Qanawis","YE1806",365,430,150,80,170,100,600,1200,583,3
"329","2019-10-01","Al Hudaydah","YE18","Al Khawkhah","YE1820",380,400,150,100,130,250,500,2500,590,3
"330","2019-10-01","Al Hudaydah","YE18","Zabid","YE1824",375,440,150,NA,130,130,410,NA,583,12
"331","2019-10-01","Shabwah","YE21","Ataq","YE2113",385,410,100,750,100,100,500,1400,590,3
"332","2019-10-01","Shabwah","YE21","Habban","YE2114",365,400,100,NA,150,120,500,1400,590,3
"333","2019-10-01","Sa'ada","YE22","Saqayn","YE2209",365,390,100,120,120,150,550,5000,590,3
"334","2019-10-01","Sana'a","YE23","Sanhan","YE2305",365,390,100,120,120,150,550,4167,590,3
"335","2019-10-01","Sana'a","YE23","Bani Matar","YE2307",365,390,100,120,120,150,550,1625,570,4
"336","2019-10-01","Aden","YE24","Khur Maksar","YE2408",350,NA,150,75,150,75,500,5000,591.5,11
"337","2019-10-01","Lahj","YE25","Al Milah","YE2508",360,390,150,NA,150,91,500,1750,596,3
"338","2019-10-01","Lahj","YE25","Tuban","YE2515",350,390,160,100,150,100,500,2000,590,10
"339","2019-09-01","Ibb","YE11","Al Makhadir","YE1107",NA,NA,125,200,125,125,500,1875,590,7
"340","2019-09-01","Sana'a City","YE13","Ma'ain","YE1308",365,NA,120,120,150,109,490,1500,600,10
"341","2019-09-01","Al Bayda","YE14","Rada'","YE1413",370,400,100,120,100,150,600,1450,600,3
"342","2019-09-01","Taizz","YE15","Al  Mukha","YE1505",385,400,200,NA,150,120,500,NA,600,3
"343","2019-09-01","Taizz","YE15","Jabal Habashy","YE1508",400,425,142.5,100,100,80,428,1100,603,14
"344","2019-09-01","Taizz","YE15","Dimnat Khadir","YE1512",365,NA,200,100,180,150,667,3000,603,9
"345","2019-09-01","Taizz","YE15","Ash Shamayatayn","YE1514",400,420,100,100,120,80,500,4000,605,3
"346","2019-09-01","Taizz","YE15","At Ta'iziyah","YE1520",365,NA,180,100,200,160,650,3000,604,10
"347","2019-09-01","Taizz","YE15","Al Ma'afer","YE1521",415,422.5,150,125,150,100,500,1000,604,7
"348","2019-09-01","Taizz","YE15","Al Mawasit","YE1522",400,425,150,125,150,100,500,1500,610,7
"349","2019-09-01","Hajjah","YE17","Abs","YE1704",375,400,130,170,200,150,750,3250,590,3
"350","2019-09-01","Hajjah","YE17","Aslem","YE1712",400,500,160,175,155,165,825,6000,590,2
"351","2019-09-01","Hajjah","YE17","Qafl Shamer","YE1713",600,400,120,150,150,100,500,2000,590,3
"352","2019-09-01","Hajjah","YE17","Al Mahabishah","YE1715",650,650,120,150,150,100,500,5000,600,3
"353","2019-09-01","Al Hudaydah","YE18","Alluheyah","YE1802",900,900,120,100,150,100,550,3500,590,3
"354","2019-09-01","Al Hudaydah","YE18","Al Qanawis","YE1806",850,800,120,80,120,100,600,3500,600,3
"355","2019-09-01","Al Hudaydah","YE18","Al Khawkhah","YE1820",385,420,200,NA,130,120,475,NA,600,3
"356","2019-09-01","Al Hudaydah","YE18","Zabid","YE1824",NA,NA,170,NA,145,145,400,NA,605,10
"357","2019-09-01","Shabwah","YE21","Ataq","YE2113",375,390,100,150,120,120,500,1333,610,3
"358","2019-09-01","Shabwah","YE21","Habban","YE2114",330,380,100,200,150,90,500,4200,605,3
"359","2019-09-01","Sa'ada","YE22","Ghamr","YE2204",400,440,140,NA,150,220,700,1000,605,3
"360","2019-09-01","Sa'ada","YE22","Razih","YE2205",400,440,150,NA,150,220,700,950,605,3
"361","2019-09-01","Sa'ada","YE22","Saqayn","YE2209",365,400,100,120,100,150,600,1450,600,3
"362","2019-09-01","Sana'a","YE23","Sanhan","YE2305",365,400,100,120,100,150,600,1600,600,3
"363","2019-09-01","Sana'a","YE23","Bani Matar","YE2307",365,400,100,120,120,180,600,1500,600,3
"364","2019-09-01","Aden","YE24","Al Buraiqeh","YE2404",350,NA,150,95,150,75,500,NA,603,5
"365","2019-09-01","Aden","YE24","Khur Maksar","YE2408",350,NA,150,75,150,75,500,5000,602,10
"366","2019-09-01","Lahj","YE25","Al Milah","YE2508",350,380,150,NA,150,100,600,1500,605,3
"367","2019-09-01","Lahj","YE25","Tuban","YE2515",350,380,100,125,150,100,500,2000,602.5,10
"368","2019-08-01","Ibb","YE11","Al Makhadir","YE1107",365,430,150,200,120,120,600,1125,585,12
"369","2019-08-01","Al Bayda","YE14","Rada'","YE1413",370,400,100,120,100,150,550,1450,580,3
"370","2019-08-01","Taizz","YE15","Al  Mukha","YE1505",410,410,200,NA,150,150,400,NA,600,3
"371","2019-08-01","Taizz","YE15","Jabal Habashy","YE1508",450,425,85,NA,107,79,440.5,800,592.5,6
"372","2019-08-01","Taizz","YE15","Dimnat Khadir","YE1512",365,480,180,100,250,150,600,3500,585,6
"373","2019-08-01","Taizz","YE15","As Silw","YE1513",550,550,150,NA,150,150,640,NA,598,5
"374","2019-08-01","Taizz","YE15","Ash Shamayatayn","YE1514",480,430,150,90,120,120,550,8000,595,5
"375","2019-08-01","Taizz","YE15","At Ta'iziyah","YE1520",365,485,180,100,250,150,600,3500,568,9
"376","2019-08-01","Taizz","YE15","Al Ma'afer","YE1521",500,450,NA,150,83,74,500,1000,585.5,4
"377","2019-08-01","Taizz","YE15","Al Mawasit","YE1522",500,450,200,100,100,73,500,3000,587,7
"378","2019-08-01","Hajjah","YE17","Qafl Shamer","YE1713",375,435,100,150,130,100,700,3500,577,3
"379","2019-08-01","Hajjah","YE17","Al Mahabishah","YE1715",375,440,120,150,150,100,550,3500,580,3
"380","2019-08-01","Al Hudaydah","YE18","Alluheyah","YE1802",450,450,120,100,150,100,500,2500,570,3
"381","2019-08-01","Al Hudaydah","YE18","Al Qanawis","YE1806",365,430,150,100,130,100,550,3200,580,3
"382","2019-08-01","Al Hudaydah","YE18","Al Khawkhah","YE1820",420,410,150,NA,150,150,400,2000,590,3
"383","2019-08-01","Al Hudaydah","YE18","Zabid","YE1824",375,440,170,NA,145,140,390,NA,600,10
"384","2019-08-01","Shabwah","YE21","Ataq","YE2113",400,420,100,NA,150,130,600,1500,607,3
"385","2019-08-01","Shabwah","YE21","Habban","YE2114",395,385,100,NA,250,168,500,2600,605,3
"386","2019-08-01","Sa'ada","YE22","Saqayn","YE2209",370,400,100,120,100,150,580,1400,580,3
"387","2019-08-01","Sana'a","YE23","Sanhan","YE2305",365,400,100,120,100,150,550,1400,580,5
"388","2019-08-01","Sana'a","YE23","Bani Matar","YE2307",365,400,100,120,100,150,550,1400,580,5
"389","2019-08-01","Aden","YE24","Al Buraiqeh","YE2404",350,NA,150,90,150,75,500,5000,589,10
"390","2019-08-01","Aden","YE24","Khur Maksar","YE2408",350,NA,150,80,150,75,500,5000,590,10
"391","2019-08-01","Lahj","YE25","Al Milah","YE2508",420,340,150,NA,150,150,500,1500,592,3
"392","2019-08-01","Lahj","YE25","Tuban","YE2515",425,400,125,125,150,100,500,1000,590,10
"393","2019-08-01","Socotra","YE32","Hidaybu","YE3201",200,235,150,120,150,130,670,800,590,3
"394","2019-07-01","Ibb","YE11","Al Makhadir","YE1107",525,455,140,220,150,100,460,1416.5,571,15
"395","2019-07-01","Sana'a City","YE13","Ath'thaorah","YE1309",365,430,120,300,150,100,480,1800,575,3
"396","2019-07-01","Al Bayda","YE14","Rada'","YE1413",365,410,100,120,100,150,550,1300,550,5
"397","2019-07-01","Taizz","YE15","Al  Mukha","YE1505",385,380,150,NA,120,120,400,NA,580,3
"398","2019-07-01","Taizz","YE15","Jabal Habashy","YE1508",450,410,100,100,104,73,409.5,1000,575,13
"399","2019-07-01","Taizz","YE15","Dimnat Khadir","YE1512",390,450,150,100,200,130,578,3000,572,10
"400","2019-07-01","Taizz","YE15","As Silw","YE1513",475,475,150,150,150,130,550,NA,595,3
"401","2019-07-01","Taizz","YE15","Ash Shamayatayn","YE1514",400,400,80,80,100,100,600,8000,573,3
"402","2019-07-01","Taizz","YE15","At Ta'iziyah","YE1520",365,437.5,150,100,180,130,556,3000,570,15
"403","2019-07-01","Taizz","YE15","Al Ma'afer","YE1521",400,425,150,125,125,86.5,500,1500,575,7
"404","2019-07-01","Taizz","YE15","Al Mawasit","YE1522",400,412.5,150,150,115,95.5,475,1000,560,7
"405","2019-07-01","Hajjah","YE17","Qafl Shamer","YE1713",390,480,100,100,150,86,550,3000,560,3
"406","2019-07-01","Hajjah","YE17","Al Mahabishah","YE1715",375,440,100,125,125,86,500,6500,560,3
"407","2019-07-01","Hajjah","YE17","Bani Qa'is","YE1724",375,430,140,NA,130,140,500,2000,575,5
"408","2019-07-01","Hajjah","YE17","Najrah","YE1726",375,430,150,NA,140,130,500,1500,575,5
"409","2019-07-01","Al Hudaydah","YE18","Alluheyah","YE1802",480,450,120,200,140,100,450,3000,570,3
"410","2019-07-01","Al Hudaydah","YE18","Al Qanawis","YE1806",365,430,100,100,120,100,500,3100,565,3
"411","2019-07-01","Al Hudaydah","YE18","Al Khawkhah","YE1820",400,400,150,NA,120,120,400,5000,560,3
"412","2019-07-01","Al Hudaydah","YE18","Zabid","YE1824",NA,NA,150,NA,135,135,375,NA,586,10
"413","2019-07-01","Shabwah","YE21","Ataq","YE2113",390,375,100,100,150,91,500,1400,583,3
"414","2019-07-01","Shabwah","YE21","Habban","YE2114",380,385,100,NA,130,120,500,1100,580,3
"415","2019-07-01","Sa'ada","YE22","Saqayn","YE2209",365,410,100,120,125,150,550,1250,550,4
"416","2019-07-01","Sana'a","YE23","Sanhan","YE2305",365,410,100,100,115,150,550,1300,550,4
"417","2019-07-01","Sana'a","YE23","Bani Matar","YE2307",365,410,100,120,100,130,550,1300,550,3
"418","2019-07-01","Sana'a","YE23","Khwlan","YE2312",365,430,120,NA,150,120,500,1900,579,3
"419","2019-07-01","Aden","YE24","Al Buraiqeh","YE2404",350,NA,150,85,120,75,500,1500,583,10
"420","2019-07-01","Aden","YE24","Khur Maksar","YE2408",350,NA,150,80,120,75,500,5000,583,10
"421","2019-07-01","Lahj","YE25","Al Milah","YE2508",370,365,150,NA,150,150,500,1500,585,3
"422","2019-07-01","Lahj","YE25","Tuban","YE2515",350,375,150,125,150,100,500,500,580,10
"423","2019-07-01","Socotra","YE32","Hidaybu","YE3201",200,235,150,120,130,140,680,800,580,3
"424","2019-06-01","Ibb","YE11","Al Makhadir","YE1107",360,400,120,200,125,110,600,1229,555,10
"425","2019-06-01","Sana'a City","YE13","As Sabain","YE1305",365,430,120,140,120,130,500,1000,560,3
"426","2019-06-01","Sana'a City","YE13","Ath'thaorah","YE1309",365,430,100,290,150,100,450,1800,562,3
"427","2019-06-01","Al Bayda","YE14","Rada'","YE1413",365,400,110,120,100,150,550,1600,590,5
"428","2019-06-01","Taizz","YE15","Al  Mukha","YE1505",375,365,110,NA,150,110,400,NA,555,3
"429","2019-06-01","Taizz","YE15","Jabal Habashy","YE1508",375,375,125,100,100,73,450,1071,555,13
"430","2019-06-01","Taizz","YE15","Dimnat Khadir","YE1512",400,400,130,100,180,130,563,2000,560,9
"431","2019-06-01","Taizz","YE15","As Silw","YE1513",510,530,160,130,210,130,950,NA,570,3
"432","2019-06-01","Taizz","YE15","Ash Shamayatayn","YE1514",375,375,100,90,100,100,550,8000,560,3
"433","2019-06-01","Taizz","YE15","At Ta'iziyah","YE1520",365,400,150,100,180,130,556,2000,560,15
"434","2019-06-01","Taizz","YE15","Al Ma'afer","YE1521",390,390,150,100,120,91,500,1500,550,7
"435","2019-06-01","Taizz","YE15","Al Mawasit","YE1522",390,390,150,100,150,91,500,1600,550,7
"436","2019-06-01","Hajjah","YE17","Qafl Shamer","YE1713",650,450,130,150,120,100,550,3500,540,3
"437","2019-06-01","Hajjah","YE17","Al Mahabishah","YE1715",375,440,100,170,150,110,650,6500,550,3
"438","2019-06-01","Hajjah","YE17","Ku'aydinah","YE1722",400,450,140,105,140,120,500,3000,550,5
"439","2019-06-01","Hajjah","YE17","Bani Qa'is","YE1724",365,430,135,NA,150,125,500,2000,555,5
"440","2019-06-01","Hajjah","YE17","Najrah","YE1726",407.5,440,120,NA,150,130,500,2500,555,5
"441","2019-06-01","Al Hudaydah","YE18","Alluheyah","YE1802",480,430,150,200,130,100,500,2000,550,3
"442","2019-06-01","Al Hudaydah","YE18","Al Qanawis","YE1806",365,430,120,150,150,100,500,3000,555,3
"443","2019-06-01","Al Hudaydah","YE18","Hays","YE1819",395,395,115,NA,140,98,400,1500,560,3
"444","2019-06-01","Al Hudaydah","YE18","Al Khawkhah","YE1820",380,375,150,NA,108,120,604,1600,540,3
"445","2019-06-01","Al Hudaydah","YE18","Zabid","YE1824",400,440,150,NA,130,130,370,NA,567,11
"446","2019-06-01","Al Hudaydah","YE18","At Tuhayat","YE1826",400,410,150,NA,120,120,400,NA,NA,3
"447","2019-06-01","Shabwah","YE21","Ataq","YE2113",360,370,100,200,100,136,500,1000,556,3
"448","2019-06-01","Shabwah","YE21","Habban","YE2114",337.5,337.5,100,NA,120,109,556,2775,560,3
"449","2019-06-01","Sa'ada","YE22","Monabbih","YE2203",365,425,140,NA,150,170,650,1000,560,3
"450","2019-06-01","Sa'ada","YE22","Ghamr","YE2204",365,425,140,NA,150,160,700,1000,560,3
"451","2019-06-01","Sa'ada","YE22","Razih","YE2205",365,425,140,NA,150,140,700,1000,560,3
"452","2019-06-01","Sa'ada","YE22","Saqayn","YE2209",365,380,100,130,100,150,580,1500,560,3
"453","2019-06-01","Sana'a","YE23","Sanhan","YE2305",365,400,100,120,100,150,540,1500,530,3
"454","2019-06-01","Sana'a","YE23","Bani Matar","YE2307",365,410,100,120,100,150,550,1400,550,3
"455","2019-06-01","Sana'a","YE23","Khwlan","YE2312",365,430,100,NA,160,110,500,1900,560,3
"456","2019-06-01","Aden","YE24","Al Buraiqeh","YE2404",325,350,150,95,135,75,500,1000,NA,10
"457","2019-06-01","Aden","YE24","Khur Maksar","YE2408",325,NA,150,100,110,75,500,5000,564,10
"458","2019-06-01","Lahj","YE25","Al Milah","YE2508",340,350,150,NA,150,150,500,2000,565,3
"459","2019-06-01","Lahj","YE25","Tuban","YE2515",NA,350,150,105,150,100,500,500,560,10
"460","2019-06-01","Amran","YE29","Jabal Iyal Yazid","YE2912",365,425,135,500,150,100,750,1000,560,5
"461","2019-06-01","Amran","YE29","Amran","YE2915",365,425,110,400,150,91,750,900,560,5
"462","2019-06-01","Socotra","YE32","Hidaybu","YE3201",235,245,130,125,150,130,800,850,565,3
"463","2019-05-01","Sana'a City","YE13","Ath'thaorah","YE1309",365,430,100,300,140,100,480,1900,545,3
"464","2019-05-01","Al Bayda","YE14","Rada'","YE1413",365,425,110,100,120,150,520,3500,510,3
"465","2019-05-01","Taizz","YE15","Al  Mukha","YE1505",365,370,130,NA,150,125,400,NA,540,3
"466","2019-05-01","Taizz","YE15","Jabal Habashy","YE1508",350,362.5,107,125,111,73,400,1533.35,540,15
"467","2019-05-01","Taizz","YE15","Dimnat Khadir","YE1512",360,400,130,100,160,100,450,2075,530,15
"468","2019-05-01","Taizz","YE15","As Silw","YE1513",450,500,150,NA,150,140,670,NA,534,3
"469","2019-05-01","Taizz","YE15","Ash Shamayatayn","YE1514",375,375,80,90,100,100,500,7000,550,3
"470","2019-05-01","Taizz","YE15","At Ta'iziyah","YE1520",425,412.5,130,100,192,130,550,2000,546.5,12
"471","2019-05-01","Taizz","YE15","Al Ma'afer","YE1521",375,375,150,200,150,100,450,2000,533,8
"472","2019-05-01","Taizz","YE15","Al Mawasit","YE1522",375,375,150,150,150,100,500,2000,530,7
"473","2019-05-01","Hajjah","YE17","Qafl Shamer","YE1713",375,435,100,100,150,100,500,3300,520,3
"474","2019-05-01","Hajjah","YE17","Al Mahabishah","YE1715",375,440,100,175,150,100,600,4000,530,3
"475","2019-05-01","Hajjah","YE17","Ku'aydinah","YE1722",365,425,130,115,120,130,500,3000,520,5
"476","2019-05-01","Hajjah","YE17","Bani Qa'is","YE1724",365,430,120,NA,150,120,500,NA,535,4
"477","2019-05-01","Hajjah","YE17","Najrah","YE1726",365,430,120,NA,150,115,500,1500,538,5
"478","2019-05-01","Al Hudaydah","YE18","Alluheyah","YE1802",450,430,100,200,130,100,500,2000,530,3
"479","2019-05-01","Al Hudaydah","YE18","Al Qanawis","YE1806",425,325,100,100,100,120,450,1500,535,3
"480","2019-05-01","Al Hudaydah","YE18","Al Khawkhah","YE1820",365,365,120,NA,127,104,400,1500,550,3
"481","2019-05-01","Al Hudaydah","YE18","Zabid","YE1824",375,480,150,130,135,135,375,NA,520,10
"482","2019-05-01","Shabwah","YE21","Ataq","YE2113",360,365,100,150,130,120,500,1300,530,3
"483","2019-05-01","Shabwah","YE21","Habban","YE2114",330,340,100,100,120,109,444,2585,530,3
"484","2019-05-01","Sa'ada","YE22","Monabbih","YE2203",550,500,200,NA,200,170,780,3000,535,3
"485","2019-05-01","Sa'ada","YE22","Ghamr","YE2204",500,350,170,NA,200,180,800,5000,535,4
"486","2019-05-01","Sa'ada","YE22","Razih","YE2205",550,400,180,NA,200,180,750,4000,540,3
"487","2019-05-01","Sa'ada","YE22","Saqayn","YE2209",400,440,130,15,140,180,510,1200,520,4
"488","2019-05-01","Sana'a","YE23","Sanhan","YE2305",365,425,100,100,100,150,550,2000,500,3
"489","2019-05-01","Sana'a","YE23","Bani Matar","YE2307",365,425,100,100,100,150,550,1800,550,3
"490","2019-05-01","Sana'a","YE23","Khwlan","YE2312",365,430,100,NA,150,110,500,1900,540,3
"491","2019-05-01","Aden","YE24","Al Buraiqeh","YE2404",325,360,140,90,120,75,500,1000,540,10
"492","2019-05-01","Aden","YE24","Khur Maksar","YE2408",325,NA,140,75,120,75,500,NA,NA,10
"493","2019-05-01","Lahj","YE25","Al Milah","YE2508",340,350,150,NA,150,150,500,1500,554,3
"494","2019-05-01","Lahj","YE25","Tuban","YE2515",325,350,150,115,100,100,600,500,532.5,10
"495","2019-05-01","Amran","YE29","Jabal Iyal Yazid","YE2912",365,425,120,450,150,109,625,1200,553,5
"496","2019-05-01","Amran","YE29","Amran","YE2915",365,425,110,400,150,91,750,900,555,5
"497","2019-05-01","Socotra","YE32","Hidaybu","YE3201",230,235,115,100,150,140,650,800,530,3
"498","2019-04-01","Sana'a City","YE13","Az'zal","YE1303",365,430,100,80,100,100,575,1333,525,13
"499","2019-04-01","Sana'a City","YE13","Al Wahdah","YE1306",365,430,100,80,100,100,550,1500,525,13
"500","2019-04-01","Sana'a City","YE13","Ath'thaorah","YE1309",365,430,100,300,150,100,480,1800,520,3
"501","2019-04-01","Sana'a City","YE13","Bani Al Harith","YE1310",NA,430,100,70,150,110,500,1150,505,6
"502","2019-04-01","Al Bayda","YE14","Rada'","YE1413",750,700,120,100,130,150,630,4500,510,3
"503","2019-04-01","Taizz","YE15","Al  Mukha","YE1505",380,380,102.5,120,115.5,100,356.5,NA,505,6
"504","2019-04-01","Taizz","YE15","Jabal Habashy","YE1508",400,395,130,100,150,73,469,1683,511,13
"505","2019-04-01","Taizz","YE15","Dimnat Khadir","YE1512",425,430,125,100,186,120,550,2000,514.5,10
"506","2019-04-01","Taizz","YE15","As Silw","YE1513",500,500,150,NA,180,150,700,NA,550,3
"507","2019-04-01","Taizz","YE15","Ash Shamayatayn","YE1514",390,390,100,100,105,67,437.5,3500,510,3
"508","2019-04-01","Taizz","YE15","At Ta'iziyah","YE1520",425,430,130,100,170,130,550,2000,517,15
